GENE_SYMBOL,ctrl,ctrl,ctrl,mod,mod,mod
UBAC2-AS1,6.608502797,6.668043926,6.80414005,6.616212525,6.932197699,6.670757187
SNHG4,5.817166127,5.832980089,5.978244327,6.064226621,5.868231332,5.924218326
RAB6C-AS1,6.651266788,6.773383953,6.99891257,6.838726523,6.932197699,6.359799489
CD4,6.712762599,6.925600886,6.56214405,6.255028288,6.645617048,6.324643203
ADAM1A,7.439735794,7.21871876,7.619910665,6.970171472,6.995007788,7.496842248
EFTUD1,6.282002587,6.409572524,6.347956392,6.44737822,6.467034636,6.078142863
MT1E,8.620667515,8.200285532,8.309492527,10.15247588,9.256112594,9.222399861
ZNF847P,5.830845335,5.903158455,5.887437872,5.892581487,5.812112834,5.874076417
FLJ21408,7.258431291,6.627596198,7.058525078,7.640219001,6.881760562,7.804181642
LHX4-AS1,9.057862139,9.068799347,9.433607763,8.38430574,8.516001013,8.864396163
BACE1-AS,6.23182432,6.218601001,6.318768473,6.377681278,6.339786125,6.718606058
NPPA-AS1,6.027795111,6.277519609,6.155757603,6.514516581,6.20321485,6.078142863
HOTTIP,5.877025172,5.968008097,5.934162273,6.020670127,5.882345737,5.858247127
NIFK-AS1,9.315898345,9.292812932,9.368155612,9.445199612,9.359553453,9.291905724
SLIT2-IT1,5.792539224,5.947649111,5.863283267,5.892581487,5.812112834,5.808954773
STX18-AS1,6.483619786,6.383839782,6.672576666,6.091805284,6.145487923,5.891332024
ZNF695,6.143944061,6.067149736,6.059846261,5.948517069,6.064226621,6.569106721
SAP30L-AS1,6.072090164,6.194376668,6.22891458,6.280306529,6.145487923,6.142165115
ARHGEF26-AS1,5.830845335,5.937125414,5.850981204,5.948517069,5.911194721,5.858247127
BHLHE40-AS1,6.054150446,6.083805692,6.095366565,5.992622443,5.868231332,6.036675687
ADAM20P1,6.072090164,6.767266788,6.384407316,5.963523321,5.882345737,5.924218326
SEPSECS-AS1,7.258431291,6.749371247,7.723319538,7.573003208,7.03410705,7.422503211
HMGA1P7,6.017523953,6.058919128,6.020955803,6.091805284,5.812112834,5.996630517
SRD5A3-AS1,6.036612896,6.130268705,6.27504669,6.377681278,5.999274913,6.036675687
SNHG16,10.79373508,10.86054661,10.78028606,10.45257292,10.35644802,10.17827979
UNK,7.588859054,7.939961052,8.067983518,7.546855769,7.905855344,7.413742633
MGAT4EP,5.877025172,5.844109082,5.934162273,5.83561703,6.047061249,5.924218326
METTL23,10.4882985,10.89857708,11.04188937,10.30715931,10.25400528,9.650342703
C8orf37-AS1,5.961408004,5.903158455,5.956238888,5.948517069,5.911194721,5.891332024
C8orf37-AS1,5.910166928,5.784298227,5.910578133,5.83561703,5.896738564,5.907765895
C8orf37-AS1,5.979812705,6.04231569,5.910578133,5.892581487,5.839941257,5.996630517
C8orf37-AS1,5.898674442,5.937125414,5.910578133,5.948517069,5.868231332,5.924218326
C8orf37-AS1,5.930956582,5.968008097,5.910578133,5.877936662,5.924896962,5.858247127
C8orf37-AS1,5.792539224,5.856327349,5.945911629,5.948517069,6.080398479,5.978113552
SAMD12-AS1,6.036612896,5.968008097,6.095366565,5.976870596,5.882345737,5.996630517
IQCF4,5.865830106,5.903158455,5.910578133,5.963523321,6.032273723,5.891332024
RASSF8-AS1,5.85468998,5.832980089,5.7994388,5.948517069,5.782913898,5.840552812
RAB11B-AS1,8.032640002,7.836821236,8.365463146,8.291575206,7.914543079,7.82696144
ZNF571-AS1,5.898674442,5.98821365,5.999661492,6.035419353,5.839941257,5.924218326
DPH6-AS1,5.979812705,5.856327349,5.863283267,5.714446465,5.95378038,5.840552812
HIVEP3,6.746110983,6.7150989,6.975438405,6.388521422,6.245525259,6.266879939
ADAMTS9-AS2,6.248076373,6.107612838,6.197749982,6.148657852,6.311728585,6.394707409
MYLK-AS1,6.255810646,6.383839782,6.333155083,6.492940193,6.096150073,6.078142863
BHMG1,5.877025172,5.856327349,5.934162273,5.776536767,5.984051854,5.907765895
TTN-AS1,7.236649638,7.719012165,7.580893709,7.718669759,7.596589007,6.394707409
TCEB3-AS1,6.847701495,7.006450146,7.167052347,7.320658603,6.91599014,6.887690446
PTPRG-AS1,5.85468998,5.926049911,5.921976559,5.776536767,5.95378038,5.891332024
MFI2-AS1,6.399305139,6.423709967,6.809074266,6.492940193,6.232153355,6.204920131
PSMD6-AS2,8.368166495,8.556415672,8.667266119,8.20165129,8.509059499,8.937384286
TEX26-AS1,6.063425577,5.98821365,6.020955803,6.006922777,5.939881055,5.924218326
DLG1-AS1,6.683926785,6.437210842,6.391126697,6.576208756,6.750673293,6.782979298
ITGB2-AS1,7.990707662,7.757304181,8.143430516,8.176953084,7.896578833,7.804181642
TMPRSS4-AS1,12.77064428,12.84002466,12.29936892,12.39570377,12.96085667,13.41018319
OR51B5,5.865830106,5.832980089,5.838429243,5.948517069,5.868231332,5.924218326
TEKT4P2,8.184885892,8.772986047,8.173188051,8.221017315,8.19847654,8.680633239
SLIT1-AS1,5.898674442,5.926049911,5.887437872,5.83561703,5.868231332,5.924218326
OSER1-AS1,6.506423532,6.449690819,6.752203609,6.880396733,6.780919147,6.999798549
STK4-AS1,5.998694851,6.007179145,6.131121709,6.049801559,6.20321485,6.163311527
ENO1-AS1,6.580909744,6.615371934,6.622585059,6.459536762,6.272276245,6.226054025
ZSWIM8-AS1,8.149641813,8.362328918,8.258791393,8.657708847,8.309382085,8.203938662
SPTY2D1-AS1,5.990354894,6.007179145,6.020955803,5.976870596,6.047061249,6.204920131
ZNF345,5.990354894,6.025139231,5.887437872,6.006922777,6.080398479,5.978113552
HOTAIRM1,10.03648663,10.45470099,9.16494818,10.83237523,10.68617094,8.80636314
WTAPP1,5.898674442,5.758071446,5.838429243,5.83561703,5.839941257,6.036675687
TMEM147-AS1,6.349574798,6.517916563,6.732724468,6.255028288,6.376912714,6.266879939
DNM3OS,7.135826376,7.359931362,7.335000941,7.856163063,7.313368821,7.685995091
MKNK1-AS1,6.205339153,5.914957042,6.059846261,6.107313924,6.032273723,5.978113552
FAM95A,6.108807877,5.914957042,5.887437872,5.920343993,5.896738564,5.858247127
BZRAP1-AS1,9.818562753,9.572203472,9.927643567,9.073711188,9.228803197,8.606270307
ZRANB2-AS1,5.898674442,6.058919128,6.041940375,5.948517069,5.984051854,6.163311527
GS1-279B7.1,5.920616216,5.903158455,5.898674442,5.86384962,5.812112834,6.184577553
GTF3C2-AS1,5.898674442,5.844109082,5.910578133,5.806894594,5.753876715,5.858247127
RNASEH1-AS1,6.12561242,6.26202743,6.236970601,6.241880748,6.232153355,6.036675687
RNASEH1-AS1,6.557906511,6.773383953,6.847379363,6.556943686,6.441888677,6.057186885
HOXD-AS2,5.877025172,5.903158455,5.978244327,5.776536767,5.882345737,5.858247127
SLC8A1-AS1,5.898674442,5.947649111,5.898674442,5.948517069,5.868231332,5.996630517
UBL7-AS1,6.944264275,6.830619139,7.16290184,6.986565169,6.720366218,6.766585499
NAPA-AS1,6.143944061,6.277519609,6.304054379,6.217105764,6.174483166,6.204920131
TOB1-AS1,9.230059869,8.665059177,7.646249999,7.454475439,9.496313081,8.937384286
APELA,5.806526395,5.926049911,5.850981204,5.86384962,5.896738564,5.858247127
C9orf135-AS1,5.9419611,5.832980089,5.910578133,5.776536767,5.882345737,5.942095193
MIR3976HG,5.865830106,9.01488722,5.921976559,6.006922777,5.796401118,5.891332024
MIR3976HG,5.930956582,6.007179145,5.910578133,5.83561703,5.924896962,5.924218326
NRAV,5.920616216,6.025139231,6.041940375,5.86384962,6.015422684,5.891332024
PAXBP1-AS1,6.764255332,6.727093673,7.301202067,7.062231049,6.829042937,6.163311527
PAXBP1-AS1,6.090475095,6.169223221,6.267896629,6.078966267,6.429053733,6.036675687
CBR3-AS1,6.143944061,6.090837995,6.340701871,6.049801559,5.999274913,5.907765895
RAB30-AS1,7.961767921,8.001926784,8.029298978,7.901345237,7.873545089,7.29852072
RAB30-AS1,9.272661406,7.011378859,7.278110759,7.030312264,6.708965409,6.286867674
ALKBH3-AS1,6.017523953,6.284595816,6.041940375,5.920343993,5.868231332,6.119222454
SENCR,8.323971471,7.944435893,7.923093898,8.979884439,8.547321416,9.048305828
PCOLCE-AS1,5.9419611,5.947649111,5.999661492,5.746717725,5.812112834,5.793579982
NAGPA-AS1,6.017523953,6.04231569,6.07795982,5.948517069,5.896738564,5.858247127
SSSCA1-AS1,6.143944061,6.083805692,6.197749982,6.119815308,6.080398479,5.891332024
PXN-AS1,6.036612896,6.202123531,6.289241374,6.064226621,6.047061249,5.924218326
PRKAG2-AS1,8.155797576,8.401254327,8.683533498,7.675629349,7.648696439,6.999798549
MIPEPP3,5.998694851,5.832980089,6.041940375,6.064226621,5.896738564,5.826203158
SH3PXD2A-AS1,5.9419611,5.98821365,6.032525626,6.035419353,5.924896962,5.924218326
ISPD-AS1,5.979812705,5.784298227,5.934162273,5.963523321,5.882345737,5.891332024
LARGE-AS1,5.877025172,5.832980089,5.863283267,5.86384962,5.939881055,5.840552812
FAM212B-AS1,6.161412354,6.007179145,6.122716776,6.355980007,6.272276245,6.670757187
ELOVL2-AS1,5.910166928,5.808807715,5.850981204,5.920343993,5.868231332,5.858247127
IL10RB-AS1,7.390740018,7.24383348,7.596482521,8.487159513,7.669406362,8.543354965
MORF4L2-AS1,6.108807877,6.291584866,6.347956392,5.948517069,5.984051854,6.226054025
TTC21B-AS1,5.920616216,5.968008097,5.874989772,5.992622443,5.896738564,5.924218326
GRID1-AS1,5.877025172,5.880002909,5.813432792,5.86384962,5.896738564,5.874076417
ZBTB20-AS1,12.08616537,11.763729,11.88729107,12.03996355,12.10512817,11.55744421
SEC24B-AS1,6.330980615,6.409572524,6.666381052,6.304967015,6.161239577,5.978113552
SMC5-AS1,6.205339153,6.162132032,6.106237319,6.229628833,6.130268705,5.978113552
TMEM161B-AS1,5.792539224,5.808807715,5.813432792,6.020670127,5.839941257,5.808954773
LCMT1-AS2,5.877025172,5.892165119,5.898674442,5.892581487,5.868231332,5.858247127
SPAG5-AS1,6.491795606,6.511176354,6.63497674,6.970171472,6.654646043,6.535775029
RNF157-AS1,6.551197156,6.555892598,7.1428144,5.976870596,6.848238222,5.978113552
ERVK13-1,6.636945428,6.938512469,6.969957763,6.801149222,6.516026171,6.324643203
ZNF790-AS1,6.671444816,6.76163651,6.959861042,6.503246262,6.416393162,6.324643203
LDLRAD4-AS1,6.036612896,6.517916563,6.07795982,5.948517069,6.015422684,5.996630517
ISM1-AS1,5.779991393,5.81994156,5.813432792,5.776536767,5.924896962,5.907765895
SDCBP2-AS1,6.594153732,6.592040284,6.63497674,6.856763244,6.558431418,6.569106721
IQCH-AS1,6.719721075,6.615371934,7.193961634,6.514516581,6.53641907,6.24576971
IQCH-AS1,5.910166928,5.98821365,6.114113827,6.020670127,5.924896962,6.036675687
SRP14-AS1,5.930956582,5.832980089,5.887437872,5.806894594,5.839941257,5.959157076
SMG7-AS1,5.877025172,5.832980089,5.978244327,5.920343993,5.911194721,6.266879939
LOXL1-AS1,6.264093752,6.186361595,6.433901087,6.164001516,6.20321485,5.924218326
MIR181A1HG,5.9419611,6.058919128,6.139828743,6.315770368,6.047061249,5.959157076
STARD4-AS1,6.009676349,5.937125414,5.945911629,5.948517069,5.839941257,5.891332024
ENTPD3-AS1,5.961408004,5.808807715,5.887437872,5.83561703,5.796401118,5.858247127
ADPGK-AS1,5.979812705,6.058919128,6.895293784,6.064226621,6.064226621,5.996630517
WWTR1-AS1,5.898674442,5.957963986,5.921976559,5.83561703,5.969587637,5.942095193
FLJ27354,6.665305247,6.744266632,6.782998013,6.44737822,6.654646043,6.078142863
CYP4B1,5.898674442,5.784298227,5.863283267,5.920343993,5.924896962,5.874076417
SLC16A1-AS1,6.135085967,6.075455909,6.059846261,6.280306529,6.064226621,6.24576971
SRGAP2-AS1,6.12561242,6.153327337,5.999661492,6.119815308,6.080398479,6.184577553
SDHC,6.739336805,6.874015093,6.86520283,6.838726523,6.285335884,6.342861747
PCAT6,5.920616216,5.926049911,5.863283267,6.035419353,5.911194721,5.826203158
C1orf86,6.017523953,6.007179145,5.999661492,6.344815553,6.20321485,6.24576971
HSD52,5.85468998,5.832980089,5.813432792,5.849373485,5.839941257,5.858247127
KCNC4-AS1,5.877025172,5.968008097,5.910578133,6.006922777,5.924896962,5.907765895
ILDR2,5.979812705,6.025139231,6.059846261,6.078966267,6.080398479,6.036675687
MIR181A1HG,5.841882949,5.926049911,5.990549395,5.892581487,5.868231332,5.858247127
ASCL5,5.830845335,5.856327349,5.874989772,5.83561703,5.868231332,5.959157076
SZRD1,5.898674442,6.800779554,5.910578133,5.86384962,5.825803519,5.891332024
MGC27382,5.723935248,5.795881849,5.863283267,5.83561703,5.812112834,5.808954773
MGC27382,6.623254217,6.058919128,5.999661492,6.006922777,5.924896962,5.959157076
ZNF717,6.151878803,6.437210842,6.289241374,6.203354703,6.015422684,6.24576971
NBPF15,9.159739779,9.460910704,9.29442215,8.548841112,8.713423288,7.955197286
OVAAL,5.792539224,5.880002909,5.813432792,5.892581487,5.896738564,5.891332024
OVAAL,5.877025172,5.856327349,5.863283267,5.83561703,5.812112834,5.774956783
MGC27382,7.309684089,7.21871876,7.167052347,7.283597584,7.531888148,7.685995091
TTF2,6.036612896,6.218601001,6.180803981,5.976870596,6.015422684,5.891332024
PLEKHO1,7.309684089,7.32076174,6.949393017,6.856763244,7.369410266,7.371203989
PCAT6,5.961408004,5.968008097,5.990549395,6.329699984,6.113459092,5.891332024
PROX1-AS1,5.888273219,5.758071446,5.78814491,5.920343993,5.854262531,5.858247127
FTCDNL1,6.143944061,5.856327349,6.405347901,5.806894594,6.130268705,6.887690446
BOLA3-AS1,6.719721075,6.449690819,6.41911723,6.304967015,6.516026171,6.413397987
ST3GAL5-AS1,5.979812705,6.025139231,6.07795982,6.148657852,5.939881055,5.942095193
SPATA3-AS1,5.806526395,5.832980089,5.78814491,5.746717725,5.924896962,5.696199317
SPATA3-AS1,6.483619786,6.668043926,6.63497674,6.732026666,6.66550829,6.535775029
MYCNUT,5.9419611,5.977851966,5.956238888,5.877936662,5.95378038,6.204920131
GACAT1,10.14945225,10.78745193,9.794558573,10.12563024,10.57414678,10.48300596
FAM138D,5.961408004,5.957963986,6.114113827,5.948517069,5.868231332,5.924218326
NIFK-AS1,7.769748031,7.783620252,7.790543895,7.937819284,7.82083076,7.757818476
DLX2-AS1,6.054150446,5.977851966,6.032525626,6.148657852,6.145487923,6.036675687
NRIR,6.491795606,6.409572524,6.164576255,7.582969793,7.369410266,6.718606058
SIX3-AS1,5.830845335,5.926049911,5.813432792,5.849373485,5.782913898,5.761114825
RGPD4-AS1,6.926702452,6.291584866,6.197749982,6.177333808,6.654646043,6.670757187
SPATA3-AS1,6.52014135,6.186361595,6.197749982,6.064226621,6.20321485,6.448322586
SPATA3-AS1,7.277287261,5.832980089,5.838429243,5.83561703,5.839941257,5.808954773
EML6,5.723935248,5.880002909,5.863283267,5.806894594,5.95378038,5.761114825
BOLA3-AS1,5.979812705,5.947649111,5.956238888,5.920343993,5.984051854,5.924218326
ST3GAL5-AS1,6.161412354,6.083805692,6.164576255,6.148657852,6.032273723,5.858247127
ST3GAL5-AS1,6.090475095,6.627596198,6.164576255,6.148657852,5.984051854,5.858247127
FAR2P1,5.865830106,5.86801962,5.999661492,5.963523321,5.868231332,6.057186885
ZNF112,13.79461306,13.50874688,12.26176816,11.9729949,13.95188305,13.67791206
ERICH2,5.979812705,5.937125414,5.863283267,5.906254625,5.896738564,5.942095193
SCHLAP1,5.766122318,5.880002909,5.838429243,5.776536767,5.753876715,5.808954773
MIR7515HG,5.792539224,5.926049911,5.910578133,5.906254625,5.839941257,5.742836117
COX7A2L,5.930956582,5.856327349,5.863283267,5.892581487,5.868231332,5.826203158
ANKRD36,8.058142438,8.052975453,8.011119325,7.708192061,7.771541248,7.252563927
FLJ42351,7.633591978,7.819681772,8.064731138,7.901345237,7.407030862,7.788214841
MLK7-AS1,5.830845335,6.083805692,5.78814491,5.948517069,5.868231332,5.761114825
FLJ43879,5.998694851,5.903158455,6.944849906,6.035419353,6.015422684,6.01656921
MYCNUT,5.990354894,5.947649111,6.041940375,6.091805284,5.999274913,5.959157076
DNAJC27-AS1,5.920616216,5.968008097,5.968205635,5.906254625,5.924896962,6.057186885
YIPF4,8.284414252,8.041795941,8.078291807,8.422398149,8.089450402,8.861164422
STON1-GTF2A1L,5.920616216,5.808807715,5.773148969,5.948517069,5.825803519,5.774956783
NUP35,5.806526395,5.795881849,5.813432792,5.761190782,5.839941257,5.826203158
MIR7515HG,5.961408004,5.977851966,5.999661492,6.078966267,6.145487923,6.204920131
ASXL2,7.348873422,7.374387334,7.606500283,7.448670788,7.434062112,7.788214841
FLJ42351,6.445771379,6.749371247,6.969957763,6.704466694,6.624382719,6.465029678
FLJ42351,6.036612896,6.090837995,6.205367084,6.119815308,6.047061249,5.996630517
PRKAR2A-AS1,6.886001168,6.99220986,7.086909443,7.360734103,6.91599014,6.619339422
NAALADL2,5.930956582,5.880002909,5.863283267,5.820233401,5.896738564,5.826203158
NAALADL2,5.865830106,5.880002909,5.863283267,5.892581487,5.868231332,5.840552812
BSN-AS2,5.830845335,5.937125414,5.910578133,5.86384962,5.854262531,5.808954773
PRKAR2A-AS1,16.68563363,16.27561149,14.20422435,13.85592874,16.89332712,15.92119904
TM4SF1-AS1,5.9419611,5.832980089,5.838429243,5.892581487,5.896738564,5.924218326
SEMA3B-AS1,6.036612896,5.947649111,5.850981204,5.776536767,5.896738564,5.924218326
TMEM212-AS1,6.054150446,6.007179145,5.910578133,5.948517069,6.032273723,5.826203158
SUCLG2-AS1,6.009676349,5.832980089,5.910578133,5.820233401,6.015422684,5.996630517
NAALADL2,5.806526395,5.903158455,5.887437872,5.83561703,5.825803519,5.728528108
P3H2-AS1,5.877025172,5.808807715,5.910578133,5.963523321,5.868231332,5.826203158
PDCD6,7.708950736,7.734927213,7.938315113,7.943247308,7.98090247,7.623458149
ITPR1-AS1,5.898674442,5.98821365,5.934162273,5.992622443,5.896738564,5.959157076
VGLL4,5.85468998,5.903158455,5.887437872,5.79097668,5.868231332,5.891332024
MTRNR2L2,16.79422553,16.61848271,16.54002175,16.60291322,16.9734901,17.03710744
THPO,6.082285609,6.153327337,6.07795982,6.107313924,6.064226621,6.078142863
FLJ36777,5.841882949,5.86801962,5.813432792,5.83561703,5.868231332,5.808954773
HTT-AS,5.817166127,6.090837995,5.887437872,6.091805284,5.939881055,5.891332024
FLJ36777,6.017523953,5.98821365,6.114113827,5.976870596,5.984051854,6.057186885
FAM90A1,5.920616216,5.947649111,5.934162273,5.892581487,5.868231332,5.826203158
STIM2,7.288470488,7.606500283,8.067983518,7.377885876,8.030418768,6.984792596
IL21-AS1,5.806526395,5.808807715,5.934162273,5.746717725,5.896738564,5.696199317
UCHL1-AS1,5.910166928,5.947649111,6.020955803,6.035419353,5.839941257,5.840552812
MGC39584,6.017523953,6.058919128,6.041940375,6.064226621,6.015422684,5.978113552
FLJ36777,7.328963239,7.263792179,6.963399635,7.017197986,7.394199176,7.736773872
MIR143HG,5.9419611,5.914957042,5.838429243,5.920343993,5.896738564,5.858247127
LUCAT1,9.774616452,8.945149036,9.436710024,9.669508944,9.699353051,10.47210983
CTD-2194D22.4,5.766122318,5.808807715,5.7994388,5.806894594,5.812112834,5.826203158
GDNF-AS1,5.961408004,5.903158455,6.032525626,6.091805284,5.825803519,5.907765895
PART1,5.830845335,5.937125414,5.934162273,5.86384962,5.924896962,5.891332024
HNRNPH1,5.898674442,5.856327349,5.887437872,5.877936662,5.825803519,5.959157076
SCAMP1-AS1,5.979812705,6.049739337,6.333155083,6.292610591,5.939881055,5.978113552
CDC42SE2,6.017523953,6.122716776,6.22891458,5.948517069,6.113459092,6.036675687
P4HA2-AS1,5.951450902,5.926049911,5.934162273,5.920343993,5.999274913,5.996630517
SMAD5,5.979812705,5.997017804,5.945911629,5.948517069,6.080398479,6.378127354
MIR143HG,5.85468998,5.700704689,5.887437872,5.83561703,5.825803519,5.793579982
HNRNPH1,5.806526395,5.880002909,5.910578133,5.83561703,5.782913898,5.891332024
RASGRF2-AS1,6.054150446,6.083805692,6.139828743,5.877936662,6.145487923,5.942095193
LUCAT1,10.40064845,9.449394792,10.23546635,10.15119324,10.59760498,11.84551049
GDNF-AS1,5.898674442,5.808807715,5.874989772,5.906254625,5.782913898,5.826203158
TMEM161B-AS1,5.930956582,5.937125414,5.956238888,5.976870596,5.868231332,5.891332024
ZDHHC11,6.445771379,6.580263727,6.433901087,6.65615902,6.799780976,6.394707409
LUCAT1,9.653030552,8.831938252,9.396933431,9.537028348,9.771910307,10.70131821
LUCAT1,9.254665876,8.327311974,9.076951042,9.07498431,8.928808046,9.973027956
MLLT4-AS1,5.85468998,5.914957042,5.934162273,5.920343993,5.812112834,6.057186885
OSTM1-AS1,5.971165449,5.81994156,5.887437872,5.820233401,5.896738564,5.891332024
KIF25-AS1,6.054150446,6.04231569,5.898674442,6.006922777,6.113459092,6.01656921
HCG14,8.718525486,8.368945966,7.371303575,7.388761383,8.604587589,8.314214141
MUC22,6.135085967,6.049739337,5.999661492,6.177333808,6.20321485,6.036675687
HCG27,8.452744203,8.091212378,8.742167407,8.133571522,8.455195038,9.131844064
CLVS2,5.806526395,5.808807715,5.978244327,5.920343993,5.896738564,5.996630517
NQO2,7.174490448,6.567412665,6.870760826,7.201164595,6.890802589,8.051181664
MLLT4-AS1,5.723935248,5.856327349,5.838429243,5.714446465,5.854262531,5.826203158
FOXCUT,7.665422106,7.305182189,6.940091048,6.810286823,7.531888148,7.654385308
GMDS-AS1,5.971165449,6.138015448,6.087386751,6.492940193,6.311728585,6.24576971
GMDS-AS1,6.12561242,6.058919128,6.041940375,6.255028288,6.047061249,6.078142863
BTN2A1,8.105418347,7.890815706,7.930716132,7.765492025,7.847750797,8.309700395
BTN2A1,8.546847561,8.319397873,8.160804172,8.153063315,8.013210911,8.833863638
FLJ34503,5.841882949,5.892165119,5.887437872,5.86384962,5.868231332,6.204920131
RPS6KA2-AS1,5.971165449,6.025139231,6.020955803,5.83561703,5.868231332,5.959157076
PSORS1C3,6.608502797,6.007179145,5.934162273,6.091805284,5.839941257,6.01656921
DKFZp451B082,5.779991393,5.856327349,5.733494189,5.934802557,5.825803519,5.959157076
RAB44,6.536396866,6.580263727,6.544765538,6.524647815,6.416393162,6.535775029
MEOX2-AS1,5.920616216,5.856327349,5.78814491,5.906254625,5.896738564,5.858247127
ZNRF2,6.054150446,6.090837995,6.180803981,6.280306529,6.218490296,6.324643203
FLJ44511,7.299567693,5.856327349,5.887437872,6.091805284,5.868231332,5.996630517
MEOX2-AS1,5.898674442,5.968008097,5.887437872,5.806894594,5.896738564,5.924218326
GHRHR,5.990354894,5.968008097,5.956238888,5.992622443,6.20321485,6.099279859
FLJ40288,5.817166127,5.808807715,5.863283267,5.86384962,5.924896962,5.858247127
PAXIP1-AS1,6.52014135,6.615371934,6.597690561,6.280306529,6.402792562,6.163311527
FAM157C,9.126437107,8.532453277,8.378000555,9.033137776,9.212692621,10.22711993
TWIST1,5.920616216,5.892165119,6.07795982,5.806894594,5.868231332,5.891332024
KMT2E-AS1,8.295011166,8.004497295,8.830512896,8.901511218,8.526144227,8.982901884
TWIST1,5.841882949,5.844109082,5.813432792,5.83561703,5.796401118,5.924218326
KMT2E-AS1,6.248076373,6.153327337,6.131121709,6.280306529,6.285335884,6.359799489
CCAT1,5.920616216,5.880002909,5.874989772,5.892581487,5.984051854,6.01656921
XKR9,5.841882949,5.86801962,5.813432792,5.86384962,5.868231332,5.996630517
NCRNA00249,6.61652762,6.567412665,6.447661595,6.81982307,6.799780976,6.766585499
NCRNA00249,5.910166928,5.832980089,5.934162273,5.79097668,5.95378038,6.119222454
NCRNA00250,5.979812705,6.058919128,6.050299239,6.035419353,6.015422684,5.996630517
PPP1R42,6.045439524,5.937125414,5.921976559,5.948517069,6.015422684,6.359799489
TMEM71,10.50728141,9.873350705,10.43003654,8.470987024,10.10000802,9.609087665
NCRNA00249,6.349574798,6.23368786,6.164576255,6.177333808,6.547456209,6.306478114
PVT1,7.572039578,7.929566908,8.132778709,7.102920373,7.804347612,7.319265536
NCRNA00250,5.898674442,5.903158455,5.813432792,5.776536767,5.753876715,5.924218326
SUGT1P1,7.348873422,7.70593338,7.733484983,7.478156992,7.460455774,7.340136091
PTPRD-AS2,5.841882949,5.808807715,5.921976559,5.906254625,5.839941257,5.858247127
TCERG1L-AS1,5.920616216,5.86801962,5.863283267,5.920343993,5.839941257,5.978113552
C9orf135-AS1,5.920616216,5.937125414,5.921976559,5.86384962,5.911194721,5.907765895
DNAJB5-AS1,5.877025172,5.947649111,6.164576255,5.976870596,6.015422684,5.891332024
CDC14B,5.979812705,5.98821365,5.887437872,5.948517069,5.984051854,5.891332024
SMC2-AS1,6.082285609,5.903158455,5.838429243,6.035419353,6.032273723,5.891332024
CCDC171,5.877025172,5.997017804,5.863283267,5.948517069,5.782913898,5.891332024
CYSRT1,5.85468998,5.947649111,5.956238888,5.83561703,5.924896962,5.793579982
SMC2-AS1,6.390488103,6.23368786,6.460356182,6.576208756,6.516026171,6.499287593
NKAPP1,5.998694851,6.007179145,6.139828743,5.934802557,6.080398479,5.793579982
MID1,5.961408004,5.926049911,5.78814491,6.020670127,6.032273723,5.858247127
MID1,5.961408004,5.968008097,5.956238888,6.035419353,6.047061249,6.099279859
PABPC1L2B-AS1,5.979812705,5.914957042,5.934162273,6.064226621,5.868231332,6.163311527
MID1,5.920616216,5.926049911,5.863283267,5.892581487,5.868231332,5.959157076
PABPC1L2B-AS1,6.135085967,6.033784481,5.934162273,6.203354703,6.064226621,6.119222454
XIST,8.149641813,8.044499426,5.863283267,5.976870596,7.61658549,5.840552812
FRMPD3-AS1,5.9419611,5.968008097,5.887437872,5.806894594,5.868231332,5.924218326
GAGE2B,9.233193343,9.202419434,9.068546022,8.514930926,8.847672557,8.383972626
ZC3H12B,6.072090164,6.058919128,6.041940375,6.078966267,6.064226621,5.891332024
MID1,5.877025172,5.856327349,5.863283267,5.849373485,5.984051854,5.826203158
ZC3H12B,6.027795111,6.138015448,6.041940375,5.877936662,6.145487923,6.078142863
TSIX,6.330980615,6.482006716,6.067917994,6.064226621,6.272276245,6.036675687
SLC9A7,6.381913438,6.530612328,6.525520575,6.44737822,6.505017318,6.552559091
NKAPP1,6.651266788,6.893509384,6.994797727,7.416302799,7.482116352,7.350010831
CD99P1,6.248076373,6.194376668,6.212610734,6.177333808,6.047061249,6.24576971
TTTY15,5.779991393,5.832980089,8.920810028,8.435732697,5.896738564,7.779873999
CALML3-AS1,5.9419611,5.856327349,5.887437872,5.776536767,5.95378038,5.924218326
GATA3-AS1,5.830845335,5.926049911,5.999661492,5.83561703,5.911194721,6.036675687
RRP12,6.341057838,6.396151892,6.568259942,6.437139488,6.145487923,6.286867674
C10orf71-AS1,5.85468998,5.914957042,6.059846261,6.035419353,6.047061249,6.078142863
ZNF503,5.752348182,5.926049911,5.7994388,6.006922777,5.812112834,5.891332024
TNKS2-AS1,6.036612896,6.04231569,6.164576255,6.049801559,6.145487923,6.163311527
CCDC147-AS1,6.865026034,6.306634344,7.008980615,7.017197986,7.659246603,7.48727145
MIR3663HG,5.85468998,5.98821365,5.887437872,5.86384962,5.868231332,5.874076417
PRKCQ-AS1,7.248327312,7.288193609,7.058525078,6.329699984,6.856994394,6.119222454
PRKCQ-AS1,7.79941568,7.743617767,7.349050411,6.749562798,7.207467452,6.535775029
PRKCQ-AS1,7.180299766,7.066342786,6.836023107,6.280306529,6.770819412,6.036675687
SFTA1P,5.877025172,5.832980089,5.813432792,5.920343993,5.896738564,5.874076417
